Emissor,CNPJ,Emissão,Série,Quantidade,Valor,PM,Dono,Competência,% do PL Dono
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,20/08/2021,347,6716.0,6369118.24,948.3499463966647,IBCR11,4/2022,7.076243506759544
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,10/18/2019,50,9849.0,9912546.67,1006.4520936135648,IBCR11,4/2022,11.013077692374328
BARIGUI SECURITIZADORA S.A.,10.608.405/0001-60,22/07/2020,84,10000.0,11628932.01,1162.893201,IRDM11,4/2022,0.345678979290474
CANAL COMPANHIA DE SECURITIZACAO,41.811.375/0001-19,20/06/2022,1,10442.0,10107386.58,967.9550450105344,IRDM11,4/2022,0.30044986704403603
FORTE SECURITIZADORA SA,12.979.898/0001-70,08/08/2019,274,10500.0,6021694.6,573.4947238095237,IRDM11,4/2022,0.17899951957212953
FORTE SECURITIZADORA SA,12.979.898/0001-70,12/02/2020,377,14400.0,11634358.32,807.94155,IRDM11,4/2022,0.345840280543289
FORTE SECURITIZADORA SA,12.979.898/0001-70,12/02/2020,379,640.0,466543.61,728.974390625,IRDM11,4/2022,0.013868368888958097
FORTE SECURITIZADORA SA,12.979.898/0001-70,12/02/2020,381,1600.0,1337629.39,836.0183687499999,IRDM11,4/2022,0.03976206600971772
FORTE SECURITIZADORA SA,12.979.898/0001-70,29/04/2020,395,20053.0,14755932.82,735.8466473844313,IRDM11,4/2022,0.4386314918094018
FORTE SECURITIZADORA SA,12.979.898/0001-70,29/04/2020,396,5000.0,3767279.83,753.455966,IRDM11,4/2022,0.11198530056037281
FORTE SECURITIZADORA SA,12.979.898/0001-70,29/04/2020,398,3500.0,2662582.85,760.7379571428572,IRDM11,4/2022,0.07914733021681165
FORTE SECURITIZADORA SA,12.979.898/0001-70,14/09/2020,413,21350.0,21216531.5,993.7485480093677,IRDM11,4/2022,0.6306777739088517
FORTE SECURITIZADORA SA,12.979.898/0001-70,23/06/2020,421,18500.0,28699905.19,1551.3462264864866,IRDM11,4/2022,0.8531268325656483
FORTE SECURITIZADORA SA,12.979.898/0001-70,30/06/2020,428,5631.0,3166093.13,562.261255549636,IRDM11,4/2022,0.09411456190266108
FORTE SECURITIZADORA SA,12.979.898/0001-70,14/08/2020,449,20000.0,24085023.72,1204.251186,IRDM11,4/2022,0.7159459190712436
FORTE SECURITIZADORA SA,12.979.898/0001-70,15/07/2020,457,27500.0,12102520.4,440.0916509090909,IRDM11,4/2022,0.3597567597021439
FORTE SECURITIZADORA SA,12.979.898/0001-70,09/12/2020,491,32150.0,37500315.39,1166.4172749611198,IRDM11,4/2022,1.1147258179804296
FORTE SECURITIZADORA SA,12.979.898/0001-70,27/01/2021,499,3109.0,2556174.54,822.1854422643937,IRDM11,4/2022,0.07598426107536395
FORTE SECURITIZADORA SA,12.979.898/0001-70,25/02/2021,507,21000.0,18393282.59,875.8705995238095,IRDM11,4/2022,0.5467545210553214
FORTE SECURITIZADORA SA,12.979.898/0001-70,23/03/2021,515,3058.0,2406484.72,786.9472596468281,IRDM11,4/2022,0.07153461564418608
FORTE SECURITIZADORA SA,12.979.898/0001-70,16/03/2021,519,2975.0,2787641.26,937.0222722689075,IRDM11,4/2022,0.08286478797504043
FORTE SECURITIZADORA SA,12.979.898/0001-70,14/04/2021,523,3964.0,2282664.92,575.848869828456,IRDM11,4/2022,0.06785397652417537
FORTE SECURITIZADORA SA,12.979.898/0001-70,21/06/2021,575,16481.0,16659446.39,1010.8274006431649,IRDM11,4/2022,0.49521490182309286
FORTE SECURITIZADORA SA,12.979.898/0001-70,21/06/2021,576,1519.0,1493755.58,983.3808953258723,IRDM11,4/2022,0.04440303750678219
FORTE SECURITIZADORA SA,12.979.898/0001-70,16/07/2021,586,37817.0,32060850.39,847.7893643070577,IRDM11,4/2022,0.953033522637286
FORTE SECURITIZADORA SA,12.979.898/0001-70,16/07/2021,587,3000.0,2637358.71,879.11957,IRDM11,4/2022,0.07839752318713927
FORTE SECURITIZADORA SA,12.979.898/0001-70,04/08/2021,606,33244.0,30603319.47,920.5667028636747,IRDM11,4/2022,0.9097072911074564
FORTE SECURITIZADORA SA,12.979.898/0001-70,25/08/2021,608,12954.0,12438000.77,960.1668033039987,IRDM11,4/2022,0.36972917262655225
FORTE SECURITIZADORA SA,12.979.898/0001-70,25/08/2021,610,2414.0,2321508.09,961.6852071251035,IRDM11,4/2022,0.06900861973186287
FORTE SECURITIZADORA SA,12.979.898/0001-70,25/08/2021,612,816.0,767666.17,940.7673651960785,IRDM11,4/2022,0.022819469393512044
FORTE SECURITIZADORA SA,12.979.898/0001-70,26/10/2021,649,40000.0,38594411.71,964.86029275,IRDM11,4/2022,1.1472486755238254
FORTE SECURITIZADORA SA,12.979.898/0001-70,26/10/2021,650,5000.0,4640450.49,928.090098,IRDM11,4/2022,0.1379409723482578
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,18/12/2018,124,10105.0,8627292.63,853.7647333003464,IRDM11,4/2022,0.256452932033148
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,19/03/2021,230,29041.0,32884510.2,1132.3477221858752,IRDM11,4/2022,0.9775174461960914
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,19/03/2021,231,13000.0,16744456.17,1288.03509,IRDM11,4/2022,0.49774188314475143
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,23/08/2021,248,18000.0,16588313.46,921.57297,IRDM11,4/2022,0.49310042057793674
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,23/08/2021,249,49160.0,49809872.31,1013.2195343775428,IRDM11,4/2022,1.4806368980318463
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,31/05/2022,1,41140.0,38635237.76,939.1161341759844,IRDM11,4/2022,1.1484622613699138
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,09/06/2022,1,30000.0,28575149.46,952.504982,IRDM11,4/2022,0.8494183722040299
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,19/09/2022,1,25000.0,24528034.89,981.1213956,IRDM11,4/2022,0.7291147680186956
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,07/10/2022,1,14700.0,14626852.83,995.0240020408163,IRDM11,4/2022,0.43479448948178867
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,31/10/2022,1,11400.0,11103023.62,973.9494403508771,IRDM11,4/2022,0.3300459464978524
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14/12/2022,1,11000.0,11077791.39,1007.0719445454546,IRDM11,4/2022,0.32929589898668615
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,12/09/2022,2,30333.0,29616581.83,976.3815590281212,IRDM11,4/2022,0.8803757531872609
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,31/05/2022,2,45590.0,44263263.1,970.8985106382979,IRDM11,4/2022,1.3157596583517819
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,15/10/2012,69,9388.0,8929782.85,951.1911855560289,IRDM11,4/2022,0.2654446872867717
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,07/12/2012,81,19.0,4684658.42,246560.9694736842,IRDM11,4/2022,0.1392550871875056
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,22/04/2013,87,6.0,2549827.83,424971.305,IRDM11,4/2022,0.0757956002221776
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,29/08/2019,226,6385.0,6439230.23,1008.4933797963979,IRDM11,4/2022,0.1914110884308768
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,29/08/2019,228,3253.0,3279458.05,1008.1334306793729,IRDM11,4/2022,0.09748442164552032
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,30/01/2020,261,3000.0,2977450.15,992.4833833333333,IRDM11,4/2022,0.08850700372615461
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,30/01/2020,268,3000.0,2976990.42,992.33014,IRDM11,4/2022,0.08849333789708169
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,16/09/2020,275,9013.0,4778868.26,530.2194896260957,IRDM11,4/2022,0.14205554739333653
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,02/07/2021,336,40000.0,39010819.45,975.2704862500001,IRDM11,4/2022,1.159626716981809
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,04/06/2021,355,10084.0,8230853.0,816.2289765965886,IRDM11,4/2022,0.244668458056445
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14/07/2021,367,37000.0,32518260.46,878.8719043243243,IRDM11,4/2022,0.9666303900004123
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,27/07/2021,371,38750.0,40415704.5,1042.9859225806451,IRDM11,4/2022,1.201388009393428
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,06/08/2021,374,43221.0,46792183.92,1082.6261289650865,IRDM11,4/2022,1.3909337815655292
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,16/11/2021,440,56000.0,54887358.16,980.1313957142856,IRDM11,4/2022,1.631569083763133
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,25/02/2022,478,47749.0,46681709.23,977.6478927307378,IRDM11,4/2022,1.38764983614012
OURINVEST SECURITIZADORA SA,12.320.349/0001-90,25/09/2020,29,5052.0,4651826.44,920.7890815518607,IRDM11,4/2022,0.1382791312420477
PLANETA SECURITIZADORA SA,07.587.384/0001-30,10/07/2010,7,72.0,15521510.18,215576.53027777778,IRDM11,4/2022,0.4613888697135053
PLANETA SECURITIZADORA SA,07.587.384/0001-30,27/12/2019,123,15000.0,13353975.28,890.2650186666666,IRDM11,4/2022,0.396957221892006
PLANETA SECURITIZADORA SA,07.587.384/0001-30,25/11/2019,128,540.0,587572.44,1088.097111111111,IRDM11,4/2022,0.01746604427162811
PLANETA SECURITIZADORA SA,07.587.384/0001-30,24/03/2021,160,40338.0,37239441.55,923.1851244484109,IRDM11,4/2022,1.1069711417421266
REAG SECURITIES  SECURITIZADORA DE CREDITOS,20.451.953/0001-83,15/12/2017,6,43068.0,21304207.4,494.66442370205255,IRDM11,4/2022,0.6332840077052408
REIT SECURITIZADORA S.A.,13.349.677/0001-81,26/07/2021,22,62000.0,55739766.15,899.0284862903226,IRDM11,4/2022,1.6569075691604902
REIT SECURITIZADORA S.A.,13.349.677/0001-81,10/11/2021,24,51000.0,49837343.41,977.2028119607843,IRDM11,4/2022,1.4814534976817384
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,21/09/2022,1,4838.0,4759894.73,983.8558763952047,IRDM11,4/2022,0.14149154457017987
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,01/12/2020,39,35000.0,19085511.05,545.3003157142857,IRDM11,4/2022,0.5673315462957171
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,25/08/2021,57,20000.0,18442061.76,922.1030880000001,IRDM11,4/2022,0.5482045195316851
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,25/08/2021,58,15000.0,13394412.09,892.9608059999999,IRDM11,4/2022,0.3981592372786763
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,02/07/2021,60,25000.0,25120051.64,1004.8020656,IRDM11,4/2022,0.7467129228352241
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,12/01/2022,66,27600.0,22218336.53,805.0121931159421,IRDM11,4/2022,0.6604572016259171
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,07/01/2022,96,29700.0,29919272.14,1007.3829003367003,IRDM11,4/2022,0.8893734562705655
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,07/01/2022,98,11850.0,11949172.53,1008.3689898734177,IRDM11,4/2022,0.3551983759114067
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,04/05/2022,1,5000.0,3843783.46,768.756692,IRDM11,4/2022,0.11425943000817378
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,18/05/2022,1,29465.0,26921207.12,913.6673042592907,IRDM11,4/2022,0.8002536596229564
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,08/07/2022,1,44000000.0,43468358.56,0.98791724,IRDM11,4/2022,1.2921305073872504
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/08/2022,1,30000.0,29522343.77,984.0781256666667,IRDM11,4/2022,0.8775744541201496
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,08/07/2022,2,23000000.0,22127524.88,0.9620662991304347,IRDM11,4/2022,0.6577577552405836
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,08/07/2022,3,22671963.0,22595824.65,0.9966417398440531,IRDM11,4/2022,0.6716783273409586
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,12/11/2020,317,26000000.0,29907572.51,1.1502912503846154,IRDM11,4/2022,0.8890256757389572
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,01/09/2020,318,30000.0,23431042.62,781.034754,IRDM11,4/2022,0.696505826126435
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/12/2020,324,15000.0,6465957.86,431.0638573333334,IRDM11,4/2022,0.19220558786120356
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,05/02/2021,325,39066609.0,43022551.64,1.1012614798484301,IRDM11,4/2022,1.2788785526132684
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/01/2021,341,10000.0,11271696.52,1127.169652,IRDM11,4/2022,0.3350598786333077
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,23/12/2020,345,6552819.0,6442623.25,0.9831834589052437,IRDM11,4/2022,0.191511948569134
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/04/2021,379,20000.0,20433881.88,1021.694094,IRDM11,4/2022,0.6074129098997554
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,02/06/2021,386,30500.0,31662717.87,1038.1218973770492,IRDM11,4/2022,0.9411987261987484
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,16/08/2021,412,83700.0,83909308.01,1002.5006930704899,IRDM11,4/2022,2.494268942403662
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,26/11/2021,462,26758.0,26050181.99,973.5474246954182,IRDM11,4/2022,0.7743617653702567
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,14/09/2021,463,24410.0,23616618.91,967.4977021712413,IRDM11,4/2022,0.702022224575798
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,14/09/2021,464,24410.0,23933628.46,980.4845743547727,IRDM11,4/2022,0.7114455781197949
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,27/12/2021,484,15515.0,13781452.13,888.2663312922979,IRDM11,4/2022,0.40966430118795827
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,05/04/2022,506,32000.0,32202631.45,1006.3322328125,IRDM11,4/2022,0.9572480740734262
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,12/02/2020,1,5425.0,2386178.9,439.8486451612903,IRDM11,4/2022,0.07093100947250838
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,22/06/2020,2,3582.0,1836883.3,512.8094081518705,IRDM11,4/2022,0.05460277381222023
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,05/07/2021,2,8000.0,5758569.13,719.82114125,IRDM11,4/2022,0.1711779118942525
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/09/2022,1,20000.0,19768891.19,988.4445595000001,IRDM11,4/2022,0.5876455483949161
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/09/2022,2,3000.0,2886096.18,962.03206,IRDM11,4/2022,0.08579143646025462
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,18/12/2019,63,15000.0,12366579.53,824.4386353333333,IRDM11,4/2022,0.3676061211441264
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,09/10/2020,75,27700.0,20140679.21,727.1003324909748,IRDM11,4/2022,0.5986972342380795
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/10/2020,76,22000.0,18460180.02,839.0990918181818,IRDM11,4/2022,0.5487430987939882
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,28/10/2020,94,6000.0,5890776.97,981.7961616666666,IRDM11,4/2022,0.17510789197721272
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,13/05/2020,107,23577.0,20576899.96,872.7531051448445,IRDM11,4/2022,0.6116642327101365
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,17/12/2020,153,7000.0,3519216.37,502.7451957142857,IRDM11,4/2022,0.10461142275471323
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,17/12/2020,154,5000.0,3792399.04,758.479808,IRDM11,4/2022,0.11273198846480945
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,03/03/2021,200,29000.0,18539980.1,639.3096586206897,IRDM11,4/2022,0.5511152177622629
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,13/05/2021,243,17365.0,8639126.34,497.502236682983,IRDM11,4/2022,0.2568046981962403
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,13/05/2021,244,14038.0,10758900.2,766.4126086337085,IRDM11,4/2022,0.31981661224142593
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,13/05/2021,245,10097.0,9661981.87,956.9161008220262,IRDM11,4/2022,0.2872098682727327
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,08/07/2021,250,54000.0,54246973.07,1004.5735753703703,IRDM11,4/2022,1.6125331427090723
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,31/05/2021,272,72000.0,36506926.31,507.0406431944445,IRDM11,4/2022,1.085196560872605
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/08/2021,278,28300.0,27158985.68,959.6814727915195,IRDM11,4/2022,0.8073218108381562
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,279,1850.0,1949725.16,1053.9054918918919,IRDM11,4/2022,0.05795708519287801
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,301,11000.0,10892259.07,990.20537,IRDM11,4/2022,0.32378080757950944
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/08/2021,305,26625.0,26737675.3,1004.2319361502348,IRDM11,4/2022,0.7947980346222797
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,315,5850.0,6165356.1,1053.9070256410255,IRDM11,4/2022,0.18326996853860678
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,316,3000.0,3161707.24,1053.9024133333335,IRDM11,4/2022,0.0939841879373497
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,05/08/2021,325,16710.0,14843647.64,888.3092543387194,IRDM11,4/2022,0.44123888253282967
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,05/08/2021,326,18838.0,16733969.73,888.3092541671091,IRDM11,4/2022,0.49743016562224174
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,19/08/2021,348,20150.0,20957700.21,1040.0843776674938,IRDM11,4/2022,0.6229838140457536
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,19/08/2021,349,6450.0,6620405.84,1026.4195100775194,IRDM11,4/2022,0.19679667327076347
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,19/08/2021,350,6400.0,5974195.8,933.46809375,IRDM11,4/2022,0.17758758108221467
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,18/04/2022,497,77500.0,73666063.98,950.5298578064517,IRDM11,4/2022,2.189780607802621
CANAL COMPANHIA DE SECURITIZACAO,41.811.375/0001-19,20/06/2022,1,3000.0,2903865.14,967.9550466666667,IRIM11,4/2022,1.5483838717397151
FORTE SECURITIZADORA SA,12.979.898/0001-70,14/09/2020,414,2950.0,2965290.44,1005.1831999999999,IRIM11,4/2022,1.5811367508340841
FORTE SECURITIZADORA SA,12.979.898/0001-70,23/06/2020,421,2500.0,3878365.57,1551.3462279999999,IRIM11,4/2022,2.068001924255548
FORTE SECURITIZADORA SA,12.979.898/0001-70,15/07/2020,457,2000.0,880183.3,440.09165,IRIM11,4/2022,0.46932676284499875
FORTE SECURITIZADORA SA,12.979.898/0001-70,09/12/2020,491,2350.0,2741080.59,1166.4172723404254,IRIM11,4/2022,1.4615847403625577
FORTE SECURITIZADORA SA,12.979.898/0001-70,16/07/2021,586,2000.0,1695578.73,847.789365,IRIM11,4/2022,0.9041076745034065
FORTE SECURITIZADORA SA,12.979.898/0001-70,16/07/2021,587,2000.0,1758239.14,879.11957,IRIM11,4/2022,0.9375191325302065
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,23/08/2021,249,3000.0,3039658.6,1013.2195333333334,IRIM11,4/2022,1.620790954443195
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,31/05/2022,1,8000.0,7512929.07,939.11613375,IRIM11,4/2022,4.006004976357978
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,02/07/2021,336,5514.0,5377641.47,975.2704878491113,IRIM11,4/2022,2.867438024393465
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,04/06/2021,355,9916.0,8093726.53,816.228976401775,IRIM11,4/2022,4.315694778209931
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,14/07/2021,367,5000.0,4394359.52,878.8719039999999,IRIM11,4/2022,2.343137535441427
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,27/07/2021,371,5000.0,5214929.61,1042.985922,IRIM11,4/2022,2.780677652400167
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,06/08/2021,374,2500.0,2706565.32,1082.6261279999999,IRIM11,4/2022,1.4431806875501252
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,16/11/2021,440,4000.0,3920525.59,980.1313974999999,IRIM11,4/2022,2.09048227091525
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,25/02/2022,478,3000.0,2932943.68,977.6478933333334,IRIM11,4/2022,1.5638889796490096
REIT SECURITIZADORA S.A.,13.349.677/0001-81,26/07/2021,22,8000.0,7192227.89,899.02848625,IRIM11,4/2022,3.835002360596044
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,02/07/2021,60,5000.0,5024010.33,1004.802066,IRIM11,4/2022,2.6788766665747166
TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,07/01/2022,98,3000.0,3025106.97,1008.36899,IRIM11,4/2022,1.6130318099536116
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,04/05/2022,1,5000.0,3843783.46,768.756692,IRIM11,4/2022,2.04956223136584
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,18/05/2022,1,4000.0,3654669.22,913.667305,IRIM11,4/2022,1.9487237195841556
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,08/07/2022,1,7000000.0,6915420.68,0.9879172399999999,IRIM11,4/2022,3.6874046592973984
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,08/07/2022,2,3000000.0,2886198.9,0.9620662999999999,IRIM11,4/2022,1.538963971099879
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,02/06/2021,386,7000.0,7266853.28,1038.1218971428573,IRIM11,4/2022,3.874793723048326
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,16/08/2021,412,2500.0,2506251.73,1002.500692,IRIM11,4/2022,1.3363705165907804
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,05/04/2022,506,8000.0,8050657.86,1006.3322325,IRIM11,4/2022,4.292729925921618
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,05/07/2021,2,3363.0,2420758.5,719.821141837645,IRIM11,4/2022,1.290784260999402
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,23/09/2022,2,2000.0,1924064.12,962.03206,IRIM11,4/2022,1.0259394661837042
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,08/07/2021,250,6000.0,6027441.46,1004.5735766666667,IRIM11,4/2022,3.2139209965237163
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,31/05/2021,272,5505.0,2791258.74,507.04064305177116,IRIM11,4/2022,1.488340472611796
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,279,1150.0,1211991.32,1053.905495652174,IRIM11,4/2022,0.6462517100833849
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,21/06/2021,301,5000.0,4951026.84,990.205368,IRIM11,4/2022,2.639960789503622
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,05/08/2021,326,9564.0,8495789.71,888.3092544960268,IRIM11,4/2022,4.530080816582354
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,18/04/2022,497,7500.0,7128973.93,950.5298573333333,IRIM11,4/2022,3.801274412924318
CANAL COMPANHIA DE SECURITIZACAO,41.811.375/0001-19,1,1,7000.0,7109705.0,1015.6721428571428,JPPA11,04/2022,8.037472061391949
TRUE  SECURITIZADORA S/A,12.130.744/0001-00,19,1,5000.0,5135316.35,1027.0632699999999,JPPA11,04/2022,5.80543942252657
OURINVESTSE,12.320.349/0001-90,1,16,3000.0,1571329.69,523.7765633333333,JPPA11,04/2022,1.7763772874698276
OURINVESTSE,12.320.349/0001-90,1,17,394.0,854048.86,2167.636700507614,JPPA11,04/2022,0.9654962971478624
OURINVESTSE,12.320.349/0001-90,1,18,170.0,369494.54,2173.497294117647,JPPA11,04/2022,0.4177110079935622
OURINVESTSE,12.320.349/0001-90,1,25,1300.0,1207990.1,929.2231538461539,JPPA11,04/2022,1.365624407649553
OURINVESTSE,12.320.349/0001-90,1,46,2750.0,2050763.95,745.7323454545455,JPPA11,04/2022,2.318374384399183
OURINVESTSE,12.320.349/0001-90,1,35,5000.0,3734041.27,746.808254,JPPA11,04/2022,4.221307689096736
OURINVESTSE,12.320.349/0001-90,1,42,5000.0,3992487.42,798.497484,JPPA11,04/2022,4.51347926442923
OURINVESTSE,12.320.349/0001-90,1,33,1000.0,878333.28,878.3332800000001,JPPA11,04/2022,0.9929496650832561
BARI SECURITIZADORA S.A.,10.608.405/0001-60,1,97,1000.0,1005349.52,1005.34952,JPPA11,04/2022,1.136540641128402
