,assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,symbol
3,BRFGAACTF004,2023-04-17T00:00:00.000Z,0.14,03/2023/2023,2023-04-10T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2023-04-10T00:00:00.000Z,,FGAA11
4,BRFGAACTF004,2023-03-14T00:00:00.000Z,0.13,02/2023/2023,2023-03-07T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2023-03-07T00:00:00.000Z,,FGAA11
5,BRFGAACTF004,2023-02-14T00:00:00.000Z,0.14,01/2023/2023,2023-02-07T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2023-02-07T00:00:00.000Z,,FGAA11
6,BRFGAACTF004,2023-01-13T00:00:00.000Z,0.14,12/2022/2023,2023-01-06T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2023-01-06T00:00:00.000Z,,FGAA11
7,BRFGAACTF004,2022-12-14T00:00:00.000Z,0.14,11/2022/2022,2022-12-07T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2022-12-07T00:00:00.000Z,,FGAA11
8,BRFGAACTF004,2022-11-16T00:00:00.000Z,0.16,10/2022/2022,2022-11-08T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2022-11-08T00:00:00.000Z,,FGAA11
9,BRFGAACTF004,2022-10-17T00:00:00.000Z,0.14,09/2022/2022,2022-10-07T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2022-10-07T00:00:00.000Z,,FGAA11
10,BRFGAACTF004,2022-09-15T00:00:00.000Z,0.14,Agosto/2022,2022-09-08T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2022-09-08T00:00:00.000Z,,FGAA11
11,BRFGAACTF004,2022-08-12T00:00:00.000Z,0.15,Julho/2022,2022-08-05T00:00:00.000Z,BRFGAACTF004,RENDIMENTO,2022-08-05T00:00:00.000Z,,FGAA11
0,BRGCRACTF005,2023-07-14T00:00:00.000Z,1.12,JUNHO/2023,2023-07-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-07-07T00:00:00.000Z,,GCRA11
1,BRGCRACTF005,2023-06-15T00:00:00.000Z,1.2,MAIO/2023,2023-06-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-06-07T00:00:00.000Z,,GCRA11
2,BRGCRACTF005,2023-05-15T00:00:00.000Z,1.28,ABRIL/2023,2023-05-08T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-05-08T00:00:00.000Z,,GCRA11
3,BRGCRACTF005,2023-04-17T00:00:00.000Z,1.27,MARÇO/2023,2023-04-10T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-04-10T00:00:00.000Z,,GCRA11
4,BRGCRACTF005,2023-03-14T00:00:00.000Z,1.24,FEVEREIRO/2023,2023-03-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-03-07T00:00:00.000Z,,GCRA11
5,BRGCRACTF005,2023-02-14T00:00:00.000Z,1.22,JANEIRO/2023,2023-02-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-02-07T00:00:00.000Z,,GCRA11
6,BRGCRACTF005,2023-01-13T00:00:00.000Z,1.22,DEZEMBRO/2022,2023-01-06T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2023-01-06T00:00:00.000Z,,GCRA11
7,BRGCRACTF005,2022-12-14T00:00:00.000Z,1.2,NOVEMBRO/2022,2022-12-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2022-12-07T00:00:00.000Z,,GCRA11
8,BRGCRACTF005,2022-11-16T00:00:00.000Z,1.2,OUTUBRO/2022,2022-11-08T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2022-11-08T00:00:00.000Z,,GCRA11
9,BRGCRACTF005,2022-10-17T00:00:00.000Z,1.2,SETEMBRO/2022,2022-10-07T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2022-10-07T00:00:00.000Z,,GCRA11
10,BRGCRACTF005,2022-09-15T00:00:00.000Z,1.2,Agosto/2022,2022-09-08T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2022-09-08T00:00:00.000Z,,GCRA11
11,BRGCRACTF005,2022-08-12T00:00:00.000Z,1.25,Julho/2022,2022-08-05T00:00:00.000Z,BRGCRACTF005,RENDIMENTO,2022-08-05T00:00:00.000Z,,GCRA11
12,BRGCRAR05M17,2022-08-12T00:00:00.000Z,1.25,Julho/2022,2022-08-05T00:00:00.000Z,BRGCRAR05M17,RENDIMENTO,2022-08-05T00:00:00.000Z,,
13,BRGCRAR06M16,2022-08-12T00:00:00.000Z,0.38,Julho/2022,2022-08-05T00:00:00.000Z,BRGCRAR06M16,RENDIMENTO,2022-08-05T00:00:00.000Z,,
0,BRGRWACTF003,2023-07-14T00:00:00.000Z,0.14,Junho/2023,2023-07-07T00:00:00.000Z,BRGRWACTF003,RENDIMENTO,2023-07-07T00:00:00.000Z,,GRWA11
1,BRGRWACTF003,2023-06-15T00:00:00.000Z,0.12,MAIO/2023,2023-06-07T00:00:00.000Z,BRGRWACTF003,RENDIMENTO,2023-06-07T00:00:00.000Z,,GRWA11
2,BRGRWACTF003,2023-05-15T00:00:00.000Z,0.1,ABRIL/2023,2023-05-08T00:00:00.000Z,BRGRWACTF003,RENDIMENTO,2023-05-08T00:00:00.000Z,,GRWA11
3,BRGRWACTF003,2023-04-17T00:00:00.000Z,0.08,MARÇO/2023,2023-04-10T00:00:00.000Z,BRGRWACTF003,RENDIMENTO,2023-04-10T00:00:00.000Z,,GRWA11
0,BRHGAGCTF007,2023-07-07T00:00:00.000Z,0.29,06-2023/2023,2023-06-30T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-06-30T00:00:00.000Z,,HGAG11
1,BRHGAGCTF007,2023-06-07T00:00:00.000Z,0.35,05-2023/2023,2023-05-31T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-05-31T00:00:00.000Z,,HGAG11
2,BRHGAGCTF007,2023-05-08T00:00:00.000Z,0.46,04-2023/2023,2023-04-28T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-04-28T00:00:00.000Z,,HGAG11
3,BRHGAGCTF007,2023-04-10T00:00:00.000Z,0.51,03-2023/2023,2023-03-31T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-03-31T00:00:00.000Z,,HGAG11
4,BRHGAGCTF007,2023-03-07T00:00:00.000Z,0.47,02-2023/2023,2023-02-28T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-02-28T00:00:00.000Z,,HGAG11
5,BRHGAGCTF007,2023-02-07T00:00:00.000Z,0.45,01-2023/2023,2023-01-31T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2023-01-31T00:00:00.000Z,,HGAG11
6,BRHGAGCTF007,2023-01-12T00:00:00.000Z,76.53513366,12-2022/2022,2023-01-05T00:00:00.000Z,BRHGAGCTF007,AMORTIZACAO RF,2023-01-05T00:00:00.000Z,,HGAG11
7,BRHGAGCTF007,2023-01-06T00:00:00.000Z,1.6,12-2022/2022,2022-12-29T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-12-29T00:00:00.000Z,,HGAG11
8,BRHGAGCTF007,2022-12-07T00:00:00.000Z,1.2,11-2022/2022,2022-11-30T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-11-30T00:00:00.000Z,,HGAG11
9,BRHGAGCTF007,2022-11-08T00:00:00.000Z,0.55,10-2022/2022,2022-10-31T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-10-31T00:00:00.000Z,,HGAG11
10,BRHGAGCTF007,2022-10-07T00:00:00.000Z,0.37,09-2022/2022,2022-09-30T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-09-30T00:00:00.000Z,,HGAG11
11,BRHGAGCTF007,2022-09-08T00:00:00.000Z,0.32,08-2022/2022,2022-08-31T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-08-31T00:00:00.000Z,,HGAG11
12,BRHGAGCTF007,2022-08-05T00:00:00.000Z,0.28,07-2022/2022,2022-07-29T00:00:00.000Z,BRHGAGCTF007,RENDIMENTO,2022-07-29T00:00:00.000Z,,HGAG11
13,BRHGAGR01M19,2022-08-05T00:00:00.000Z,0.28,07-2022/2022,2022-07-29T00:00:00.000Z,BRHGAGR01M19,RENDIMENTO,2022-07-29T00:00:00.000Z,,
0,BRRURACTF004,2023-07-07T00:00:00.000Z,0.14,JUNHO 2023/2023,2023-06-30T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-06-30T00:00:00.000Z,,RURA11
1,BRRURACTF004,2023-06-07T00:00:00.000Z,0.14,MAIO 2023/2023,2023-05-31T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-05-31T00:00:00.000Z,,RURA11
2,BRRURACTF004,2023-05-08T00:00:00.000Z,0.12,Abril 2023/2023,2023-04-28T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-04-28T00:00:00.000Z,,RURA11
3,BRRURACTF004,2023-04-10T00:00:00.000Z,0.09,Março 2023/2023,2023-03-31T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-03-31T00:00:00.000Z,,RURA11
4,BRRURACTF004,2023-03-07T00:00:00.000Z,0.11,Fevereiro 2023/2023,2023-02-28T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-02-28T00:00:00.000Z,,RURA11
5,BRRURACTF004,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2023-01-31T00:00:00.000Z,,RURA11
6,BRRURAR02M15,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR02M15,RENDIMENTO,2023-01-31T00:00:00.000Z,,
7,BRRURAR03M14,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR03M14,RENDIMENTO,2023-01-31T00:00:00.000Z,,
8,BRRURAR04M13,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR04M13,RENDIMENTO,2023-01-31T00:00:00.000Z,,
9,BRRURAR05M12,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR05M12,RENDIMENTO,2023-01-31T00:00:00.000Z,,
10,BRRURAR06M11,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR06M11,RENDIMENTO,2023-01-31T00:00:00.000Z,,
11,BRRURAR07M10,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR07M10,RENDIMENTO,2023-01-31T00:00:00.000Z,,
12,BRRURAR08M19,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR08M19,RENDIMENTO,2023-01-31T00:00:00.000Z,,
13,BRRURAR09M18,2023-02-07T00:00:00.000Z,0.1,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRRURAR09M18,RENDIMENTO,2023-01-31T00:00:00.000Z,,
14,BRRURACTF004,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-12-29T00:00:00.000Z,,RURA11
15,BRRURAR02M15,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR02M15,RENDIMENTO,2022-12-29T00:00:00.000Z,,
16,BRRURAR03M14,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR03M14,RENDIMENTO,2022-12-29T00:00:00.000Z,,
17,BRRURAR04M13,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR04M13,RENDIMENTO,2022-12-29T00:00:00.000Z,,
18,BRRURAR05M12,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR05M12,RENDIMENTO,2022-12-29T00:00:00.000Z,,
19,BRRURAR06M11,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR06M11,RENDIMENTO,2022-12-29T00:00:00.000Z,,
20,BRRURAR07M10,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR07M10,RENDIMENTO,2022-12-29T00:00:00.000Z,,
21,BRRURAR08M19,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR08M19,RENDIMENTO,2022-12-29T00:00:00.000Z,,
22,BRRURAR09M18,2023-01-06T00:00:00.000Z,0.14,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRRURAR09M18,RENDIMENTO,2022-12-29T00:00:00.000Z,,
23,BRRURACTF004,2022-12-07T00:00:00.000Z,0.11,NOVEMBRO 2022/2022,2022-11-30T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-11-30T00:00:00.000Z,,RURA11
24,BRRURAR02M15,2022-12-07T00:00:00.000Z,0.11,NOVEMBRO 2022/2022,2022-11-30T00:00:00.000Z,BRRURAR02M15,RENDIMENTO,2022-11-30T00:00:00.000Z,,
25,BRRURACTF004,2022-11-08T00:00:00.000Z,0.14,outubro 2022/2022,2022-10-31T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-10-31T00:00:00.000Z,,RURA11
26,BRRURACTF004,2022-10-07T00:00:00.000Z,0.12,setembro 2022/2022,2022-09-30T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-09-30T00:00:00.000Z,,RURA11
27,BRRURACTF004,2022-09-08T00:00:00.000Z,0.12,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-08-31T00:00:00.000Z,,RURA11
28,BRRURACTF004,2022-08-05T00:00:00.000Z,0.11,JULHO/2022,2022-07-29T00:00:00.000Z,BRRURACTF004,RENDIMENTO,2022-07-29T00:00:00.000Z,,RURA11
0,BRKNCACTF006,2023-07-13T00:00:00.000Z,1.29,JUNHO 2023/2023,2023-06-30T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-06-30T00:00:00.000Z,,KNCA11
1,BRKNCAR20M16,2023-07-13T00:00:00.000Z,0.25,JUNHO 2023/2023,2023-06-30T00:00:00.000Z,BRKNCAR20M16,RENDIMENTO,2023-06-30T00:00:00.000Z,,
2,BRKNCACTF006,2023-06-14T00:00:00.000Z,1.4,MAIO 2023/2023,2023-05-31T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-05-31T00:00:00.000Z,,KNCA11
3,BRKNCACTF006,2023-05-12T00:00:00.000Z,1.13,Abril 2023/2023,2023-04-28T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-04-28T00:00:00.000Z,,KNCA11
4,BRKNCACTF006,2023-04-14T00:00:00.000Z,1.4,março/2023,2023-03-31T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-03-31T00:00:00.000Z,,KNCA11
5,BRKNCACTF006,2023-03-13T00:00:00.000Z,1.08,Fevereiro 2023/2023,2023-02-28T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-02-28T00:00:00.000Z,,KNCA11
6,BRKNCACTF006,2023-02-13T00:00:00.000Z,1.3,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2023-01-31T00:00:00.000Z,,KNCA11
7,BRKNCAR05M15,2023-02-13T00:00:00.000Z,1.06,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRKNCAR05M15,RENDIMENTO,2023-01-31T00:00:00.000Z,,
8,BRKNCAR06M14,2023-02-13T00:00:00.000Z,1.3,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRKNCAR06M14,RENDIMENTO,2023-01-31T00:00:00.000Z,,
9,BRKNCAR07M13,2023-02-13T00:00:00.000Z,1.3,Janeiro 2023/2023,2023-01-31T00:00:00.000Z,BRKNCAR07M13,RENDIMENTO,2023-01-31T00:00:00.000Z,,
10,BRKNCACTF006,2023-01-12T00:00:00.000Z,1.4,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-12-29T00:00:00.000Z,,KNCA11
11,BRKNCAR06M14,2023-01-12T00:00:00.000Z,1.27,Dezembro 2022/2022,2022-12-29T00:00:00.000Z,BRKNCAR06M14,RENDIMENTO,2022-12-29T00:00:00.000Z,,
12,BRKNCACTF006,2022-12-13T00:00:00.000Z,1.4,NOVEMBRO 2022/2022,2022-11-30T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-11-30T00:00:00.000Z,,KNCA11
13,BRKNCACTF006,2022-11-14T00:00:00.000Z,1.45,outubro 2022/2022,2022-10-31T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-10-31T00:00:00.000Z,,KNCA11
14,BRKNCACTF006,2022-10-14T00:00:00.000Z,1.4,setembro 2022/2022,2022-09-30T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-09-30T00:00:00.000Z,,KNCA11
15,BRKNCACTF006,2022-09-14T00:00:00.000Z,1.46,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-08-31T00:00:00.000Z,,KNCA11
16,BRKNCACTF006,2022-08-11T00:00:00.000Z,1.21,JULHO/2022,2022-07-29T00:00:00.000Z,BRKNCACTF006,RENDIMENTO,2022-07-29T00:00:00.000Z,,KNCA11
0,BRLSAGCTF004,2023-07-14T00:00:00.000Z,1.7,Junho/2023,2023-06-30T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-06-30T00:00:00.000Z,,LSAG11
1,BRLSAGR08M12,2023-07-14T00:00:00.000Z,0.9714,Junho/2023,2023-06-30T00:00:00.000Z,BRLSAGR08M12,RENDIMENTO,2023-06-30T00:00:00.000Z,,
2,BRLSAGR09M11,2023-07-14T00:00:00.000Z,0.1619,Junho/2023,2023-06-30T00:00:00.000Z,BRLSAGR09M11,RENDIMENTO,2023-06-30T00:00:00.000Z,,
3,BRLSAGCTF004,2023-06-15T00:00:00.000Z,1.7,Maio/2023,2023-05-31T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-05-31T00:00:00.000Z,,LSAG11
4,BRLSAGCTF004,2023-05-15T00:00:00.000Z,1.75,Abril/2023,2023-04-28T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-04-28T00:00:00.000Z,,LSAG11
5,BRLSAGCTF004,2023-04-17T00:00:00.000Z,1.67991867,Março/2023,2023-03-31T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-03-31T00:00:00.000Z,,LSAG11
6,BRLSAGCTF004,2023-03-14T00:00:00.000Z,1.4839415481,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-02-28T00:00:00.000Z,,LSAG11
7,BRLSAGCTF004,2023-02-14T00:00:00.000Z,1.1900792037,Janeiro/2023,2023-01-31T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2023-01-31T00:00:00.000Z,,LSAG11
8,BRLSAGCTF004,2023-01-13T00:00:00.000Z,1.22715902,Dezembro/2022,2022-12-29T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-12-29T00:00:00.000Z,,LSAG11
9,BRLSAGR05M15,2023-01-13T00:00:00.000Z,1.22715902,Dezembro/2022,2022-12-29T00:00:00.000Z,BRLSAGR05M15,RENDIMENTO,2022-12-29T00:00:00.000Z,,
10,BRLSAGR06M14,2023-01-13T00:00:00.000Z,0.78091938,Dezembro/2022,2022-12-29T00:00:00.000Z,BRLSAGR06M14,RENDIMENTO,2022-12-29T00:00:00.000Z,,
11,BRLSAGR07M13,2023-01-13T00:00:00.000Z,0.55779956,Dezembro/2022,2022-12-29T00:00:00.000Z,BRLSAGR07M13,RENDIMENTO,2022-12-29T00:00:00.000Z,,
12,BRLSAGCTF004,2022-12-14T00:00:00.000Z,1.76063835,Novembro/2022,2022-11-30T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-11-30T00:00:00.000Z,,LSAG11
13,BRLSAGR05M15,2022-12-14T00:00:00.000Z,0.17606384,Novembro/2022,2022-11-30T00:00:00.000Z,BRLSAGR05M15,RENDIMENTO,2022-11-30T00:00:00.000Z,,
14,BRLSAGCTF004,2022-11-16T00:00:00.000Z,1.8497274,Outubro/2022,2022-10-31T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-10-31T00:00:00.000Z,,LSAG11
15,BRLSAGCTF004,2022-10-17T00:00:00.000Z,1.9178923031,Setembro/2022,2022-09-30T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-09-30T00:00:00.000Z,,LSAG11
16,BRLSAGCTF004,2022-09-15T00:00:00.000Z,1.2283300599,Agosto/2022,2022-08-31T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-08-31T00:00:00.000Z,,LSAG11
17,BRLSAGCTF004,2022-08-12T00:00:00.000Z,1.506973225,Julho/2022,2022-07-29T00:00:00.000Z,BRLSAGCTF004,RENDIMENTO,2022-07-29T00:00:00.000Z,,LSAG11
0,BRNCRACTF001,2023-07-25T00:00:00.000Z,0.16,Junho-2023/2023,2023-07-18T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-07-18T00:00:00.000Z,,NCRA11
1,BRNCRACTF001,2023-06-26T00:00:00.000Z,0.15,Maio-2023/2023,2023-06-19T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-06-19T00:00:00.000Z,,NCRA11
2,BRNCRACTF001,2023-05-24T00:00:00.000Z,0.102477175,Abril-2023/2023,2023-05-17T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-05-17T00:00:00.000Z,,NCRA11
3,BRNCRACTF001,2023-04-27T00:00:00.000Z,0.14,Março-2023/2023,2023-04-19T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-04-19T00:00:00.000Z,,NCRA11
4,BRNCRACTF001,2023-03-23T00:00:00.000Z,0.15,Fevereiro-2023/2023,2023-03-16T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-03-16T00:00:00.000Z,,NCRA11
5,BRNCRACTF001,2023-02-27T00:00:00.000Z,1.3,Janeiro-2023/2023,2023-02-16T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-02-16T00:00:00.000Z,,NCRA11
6,BRNCRACTF001,2023-01-24T00:00:00.000Z,2.64912511,Dezembro-2022/2023,2023-01-17T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2023-01-17T00:00:00.000Z,,NCRA11
7,BRNCRACTF001,2022-12-23T00:00:00.000Z,1.100690413,Novembro-2022/2022,2022-12-16T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2022-12-16T00:00:00.000Z,,NCRA11
8,BRNCRAR01M12,2022-12-23T00:00:00.000Z,0.92680859,Novembro-2022/2022,2022-12-16T00:00:00.000Z,BRNCRAR01M12,RENDIMENTO,2022-12-16T00:00:00.000Z,,
9,BRNCRAR02M11,2022-12-23T00:00:00.000Z,0.55145351,Novembro-2022/2022,2022-12-16T00:00:00.000Z,BRNCRAR02M11,RENDIMENTO,2022-12-16T00:00:00.000Z,,
10,BRNCRACTF001,2022-11-25T00:00:00.000Z,1.0,Outubro-2022/2022,2022-11-18T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2022-11-18T00:00:00.000Z,,NCRA11
11,BRNCRACTF001,2022-10-26T00:00:00.000Z,1.248488375,Setembro-2022/2022,2022-10-19T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2022-10-19T00:00:00.000Z,,NCRA11
12,BRNCRACTF001,2022-09-26T00:00:00.000Z,1.2,Agosto-2022/2022,2022-09-19T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2022-09-19T00:00:00.000Z,,NCRA11
13,BRNCRACTF001,2022-08-23T00:00:00.000Z,1.31,Julho/2022,2022-08-16T00:00:00.000Z,BRNCRACTF001,RENDIMENTO,2022-08-16T00:00:00.000Z,,NCRA11
0,BROIAGCTF009,2023-07-14T00:00:00.000Z,0.115,JUNHO/2023,2023-07-07T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-07-07T00:00:00.000Z,,OIAG11
1,BROIAGCTF009,2023-06-15T00:00:00.000Z,0.105,MAIO/2023,2023-06-07T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-06-07T00:00:00.000Z,,OIAG11
2,BROIAGCTF009,2023-05-15T00:00:00.000Z,0.11,ABRIL/2023,2023-05-08T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-05-08T00:00:00.000Z,,OIAG11
3,BROIAGCTF009,2023-04-17T00:00:00.000Z,0.15,MARÇO/2023,2023-04-10T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-04-10T00:00:00.000Z,,OIAG11
4,BROIAGR02M17,2023-04-17T00:00:00.000Z,0.183561,MARÇO/2023,2023-04-10T00:00:00.000Z,BROIAGR02M17,RENDIMENTO,2023-04-10T00:00:00.000Z,,
5,BROIAGR03M16,2023-04-17T00:00:00.000Z,0.046458,MARÇO/2023,2023-04-10T00:00:00.000Z,BROIAGR03M16,RENDIMENTO,2023-04-10T00:00:00.000Z,,
6,BROIAGCTF009,2023-03-14T00:00:00.000Z,0.17,FEVEREIRO/2023,2023-03-06T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-03-07T00:00:00.000Z,,OIAG11
7,BROIAGCTF009,2023-02-14T00:00:00.000Z,0.17,JANEIRO/2023,2023-02-06T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-02-07T00:00:00.000Z,,OIAG11
8,BROIAGCTF009,2023-01-13T00:00:00.000Z,0.16,DEZEMBRO/2022,2023-01-06T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2023-01-06T00:00:00.000Z,,OIAG11
9,BROIAGCTF009,2022-12-14T00:00:00.000Z,0.14,NOVEMBRO/2022,2022-12-07T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2022-12-07T00:00:00.000Z,,OIAG11
10,BROIAGCTF009,2022-11-16T00:00:00.000Z,0.14,OUTUBRO/2022,2022-11-08T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2022-11-08T00:00:00.000Z,,OIAG11
11,BROIAGCTF009,2022-10-17T00:00:00.000Z,0.14,SETEMBRO/2022,2022-10-07T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2022-10-07T00:00:00.000Z,,OIAG11
12,BROIAGCTF009,2022-09-15T00:00:00.000Z,0.11,Agosto/2022,2022-09-08T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2022-09-08T00:00:00.000Z,,OIAG11
13,BROIAGCTF009,2022-08-12T00:00:00.000Z,0.0930760166,Julho/2022,2022-08-05T00:00:00.000Z,BROIAGCTF009,RENDIMENTO,2022-08-05T00:00:00.000Z,,OIAG11
0,BRPLCACTF009,2023-07-14T00:00:00.000Z,1.13,Junho/2023,2023-06-30T00:00:00.000Z,BRPLCACTF009,RENDIMENTO,2023-06-30T00:00:00.000Z,,PLCA11
1,BRPLCACTF009,2023-06-15T00:00:00.000Z,1.13,Maio/2023,2023-05-31T00:00:00.000Z,BRPLCACTF009,RENDIMENTO,2023-05-31T00:00:00.000Z,,PLCA11
2,BRPLCACTF009,2023-05-15T00:00:00.000Z,1.12,Abril/2023,2023-04-28T00:00:00.000Z,BRPLCACTF009,RENDIMENTO,2023-04-28T00:00:00.000Z,,PLCA11
